parent_node_id	Class	Subclass	Species	complex	Element type	n	nspp	freq
METAL	NICKEL	NICKEL	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
METAL	NICKEL	NICKEL	Enterobacter roggenkampii	NA	STRESS	229	509	0.449901768172888
METAL	NICKEL	NICKEL	Enterobacter sichuanensis	NA	STRESS	22	61	0.36065573770491804
METAL	NICKEL	NICKEL	Enterobacter soli	NA	STRESS	1	23	0.043478260869565216
METAL	NICKEL	NICKEL	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
METAL	SILVER	SILVER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	28	53	0.5283018867924528
METAL	SILVER	SILVER	Enterobacter asburiae_B	NA	STRESS	174	228	0.7631578947368421
METAL	SILVER	SILVER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
METAL	SILVER	SILVER	Enterobacter asburiae_E	NA	STRESS	4	4	1
METAL	SILVER	SILVER	Enterobacter bugandensis	NA	STRESS	56	230	0.24347826086956523
METAL	SILVER	SILVER	Enterobacter chengduensis	NA	STRESS	71	76	0.9342105263157895
METAL	SILVER	SILVER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
METAL	SILVER	SILVER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	249	457	0.5448577680525164
METAL	SILVER	SILVER	Enterobacter cloacae_I	NA	STRESS	36	39	0.9230769230769231
METAL	SILVER	SILVER	Enterobacter cloacae_M	NA	STRESS	382	407	0.9385749385749386
METAL	SILVER	SILVER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
METAL	SILVER	SILVER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
METAL	SILVER	SILVER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
METAL	SILVER	SILVER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	122	127	0.9606299212598425
METAL	SILVER	SILVER	Enterobacter hormaechei_A	NA	STRESS	4844	6055	0.8
METAL	SILVER	SILVER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	697	759	0.9183135704874835
METAL	SILVER	SILVER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	67	223	0.3004484304932735
METAL	SILVER	SILVER	Enterobacter mori	NA	STRESS	11	44	0.25
METAL	SILVER	SILVER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
METAL	SILVER	SILVER	Enterobacter roggenkampii	NA	STRESS	383	509	0.7524557956777996
METAL	SILVER	SILVER	Enterobacter sichuanensis	NA	STRESS	28	61	0.45901639344262296
METAL	SILVER	SILVER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
METAL	SILVER	SILVER	Enterobacter sp013927005	NA	STRESS	11	11	1
METAL	SILVER	SILVER	Enterobacter vonholyi	NA	STRESS	5	18	0.2777777777777778
METAL	SILVER	SILVER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
METAL	SILVER	SILVER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
METAL	SILVER	SILVER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
METAL	TELLURIUM	TELLURIUM	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	37	53	0.6981132075471698
METAL	TELLURIUM	TELLURIUM	Enterobacter asburiae_B	NA	STRESS	388	228	1.7017543859649122
METAL	TELLURIUM	TELLURIUM	Enterobacter asburiae_D	NA	STRESS	6	15	0.4
METAL	TELLURIUM	TELLURIUM	Enterobacter asburiae_E	NA	STRESS	12	4	3
METAL	TELLURIUM	TELLURIUM	Enterobacter bugandensis	NA	STRESS	78	230	0.3391304347826087
METAL	TELLURIUM	TELLURIUM	Enterobacter cancerogenus	NA	STRESS	2	17	0.11764705882352941
METAL	TELLURIUM	TELLURIUM	Enterobacter chengduensis	NA	STRESS	103	76	1.355263157894737
METAL	TELLURIUM	TELLURIUM	Enterobacter chuandaensis	NA	STRESS	6	6	1
METAL	TELLURIUM	TELLURIUM	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	426	457	0.9321663019693655
METAL	TELLURIUM	TELLURIUM	Enterobacter cloacae_I	NA	STRESS	62	39	1.5897435897435896
METAL	TELLURIUM	TELLURIUM	Enterobacter cloacae_L	NA	STRESS	3	18	0.16666666666666666
METAL	TELLURIUM	TELLURIUM	Enterobacter cloacae_M	NA	STRESS	461	407	1.1326781326781328
METAL	TELLURIUM	TELLURIUM	Enterobacter cloacae_Q	NA	STRESS	3	1	3
METAL	TELLURIUM	TELLURIUM	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	208	127	1.6377952755905512
METAL	TELLURIUM	TELLURIUM	Enterobacter hormaechei_A	NA	STRESS	8733	6055	1.4422791081750619
METAL	TELLURIUM	TELLURIUM	Enterobacter kobei	Enterobacter cloacae complex	STRESS	934	759	1.230566534914361
METAL	TELLURIUM	TELLURIUM	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	113	223	0.5067264573991032
METAL	TELLURIUM	TELLURIUM	Enterobacter mori	NA	STRESS	28	44	0.6363636363636364
METAL	TELLURIUM	TELLURIUM	Enterobacter quasihormaechei	NA	STRESS	25	23	1.0869565217391304
METAL	TELLURIUM	TELLURIUM	Enterobacter roggenkampii	NA	STRESS	554	509	1.0884086444007859
METAL	TELLURIUM	TELLURIUM	Enterobacter sichuanensis	NA	STRESS	39	61	0.639344262295082
METAL	TELLURIUM	TELLURIUM	Enterobacter soli	NA	STRESS	28	23	1.2173913043478262
METAL	TELLURIUM	TELLURIUM	Enterobacter sp003057745	NA	STRESS	2	2	1
METAL	TELLURIUM	TELLURIUM	Enterobacter sp013927005	NA	STRESS	18	11	1.6363636363636365
METAL	TELLURIUM	TELLURIUM	Enterobacter vonholyi	NA	STRESS	6	18	0.3333333333333333
METAL	TELLURIUM	TELLURIUM	Enterobacter_A timonensis	NA	STRESS	9	3	3
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	53	53	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_B	NA	STRESS	228	228	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_D	NA	STRESS	15	15	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_E	NA	STRESS	4	4	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter bugandensis	NA	STRESS	79	230	0.34347826086956523
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter chengduensis	NA	STRESS	76	76	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter chuandaensis	NA	STRESS	6	6	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	453	457	0.9912472647702407
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_I	NA	STRESS	39	39	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_L	NA	STRESS	18	18	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_M	NA	STRESS	407	407	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_N	NA	STRESS	6	6	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter dykesii	NA	STRESS	7	7	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	120	127	0.9448818897637795
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei_A	NA	STRESS	4969	6055	0.8206440957886044
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	759	759	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	221	223	0.9910313901345291
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter mori	NA	STRESS	44	44	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter nimipressuralis_A	NA	STRESS	1	1	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter roggenkampii	NA	STRESS	509	509	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter sichuanensis	NA	STRESS	61	61	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter sp000493015	NA	STRESS	3	4	0.75
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter sp000568095	NA	STRESS	8	8	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter sp013927005	NA	STRESS	11	11	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter vonholyi	NA	STRESS	18	18	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
METAL-RND-IM	COPPER/SILVER	COPPER/SILVER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
MFS_efflux	EFFLUX	EFFLUX	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
OM_sidero	NA	NA	Enterobacter bugandensis	NA	VIRULENCE	45	230	0.1956521739130435
OM_sidero	NA	NA	Enterobacter cancerogenus	NA	VIRULENCE	17	17	1
OM_sidero	NA	NA	Enterobacter hormaechei_A	NA	VIRULENCE	2656	6055	0.43864574731626754
OM_sidero	NA	NA	Enterobacter ludwigii	Enterobacter cloacae complex	VIRULENCE	8	223	0.03587443946188341
OM_sidero	NA	NA	Enterobacter oligotrophicus	NA	VIRULENCE	3	3	1
P-type_ATPase	SILVER	SILVER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	27	53	0.5094339622641509
P-type_ATPase	SILVER	SILVER	Enterobacter asburiae_B	NA	STRESS	110	228	0.4824561403508772
P-type_ATPase	SILVER	SILVER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
P-type_ATPase	SILVER	SILVER	Enterobacter asburiae_E	NA	STRESS	4	4	1
P-type_ATPase	SILVER	SILVER	Enterobacter bugandensis	NA	STRESS	49	230	0.21304347826086956
P-type_ATPase	SILVER	SILVER	Enterobacter chengduensis	NA	STRESS	70	76	0.9210526315789473
P-type_ATPase	SILVER	SILVER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
P-type_ATPase	SILVER	SILVER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	236	457	0.5164113785557987
P-type_ATPase	SILVER	SILVER	Enterobacter cloacae_I	NA	STRESS	35	39	0.8974358974358975
P-type_ATPase	SILVER	SILVER	Enterobacter cloacae_M	NA	STRESS	372	407	0.914004914004914
P-type_ATPase	SILVER	SILVER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
P-type_ATPase	SILVER	SILVER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
P-type_ATPase	SILVER	SILVER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
P-type_ATPase	SILVER	SILVER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	120	127	0.9448818897637795
P-type_ATPase	SILVER	SILVER	Enterobacter hormaechei_A	NA	STRESS	4944	6055	0.8165152766308835
P-type_ATPase	SILVER	SILVER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	676	759	0.89064558629776025
P-type_ATPase	SILVER	SILVER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	72	223	0.32286995515695066
P-type_ATPase	SILVER	SILVER	Enterobacter mori	NA	STRESS	12	44	0.2727272727272727
P-type_ATPase	SILVER	SILVER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
P-type_ATPase	SILVER	SILVER	Enterobacter roggenkampii	NA	STRESS	379	509	0.7445972495088409
P-type_ATPase	SILVER	SILVER	Enterobacter sichuanensis	NA	STRESS	26	61	0.4262295081967213
P-type_ATPase	SILVER	SILVER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
P-type_ATPase	SILVER	SILVER	Enterobacter sp013927005	NA	STRESS	11	11	1
P-type_ATPase	SILVER	SILVER	Enterobacter vonholyi	NA	STRESS	5	18	0.2777777777777778
P-type_ATPase	SILVER	SILVER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
P-type_ATPase	SILVER	SILVER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
P-type_ATPase	SILVER	SILVER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae	Enterobacter cloacae complex	AMR	41	53	0.7735849056603774
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae_B	NA	AMR	219	228	0.9605263157894737
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae_D	NA	AMR	13	15	0.8666666666666667
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae_E	NA	AMR	4	4	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter bugandensis	NA	AMR	230	230	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter chengduensis	NA	AMR	74	76	0.9736842105263158
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter chuandaensis	NA	AMR	6	6	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	432	457	0.9452954048140044
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_I	NA	AMR	38	39	0.9743589743589743
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_L	NA	AMR	18	18	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_M	NA	AMR	402	407	0.9877149877149877
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_N	NA	AMR	6	6	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_O	NA	AMR	4	4	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_P	NA	AMR	7	9	0.7777777777777778
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_Q	NA	AMR	1	1	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter dykesii	NA	AMR	7	7	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	127	127	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter hormaechei_A	NA	AMR	5590	6055	0.9232039636663915
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter huaxiensis	NA	AMR	2	2	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	730	759	0.9617918313570487
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	212	223	0.9506726457399103
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter mori	NA	AMR	44	44	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter nimipressuralis_A	NA	AMR	1	1	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter quasihormaechei	NA	AMR	23	23	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter roggenkampii	NA	AMR	467	509	0.9174852652259332
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sichuanensis	NA	AMR	60	61	0.9836065573770492
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter soli	NA	AMR	23	23	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sp000493015	NA	AMR	3	4	0.75
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sp000568095	NA	AMR	8	8	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sp013927005	NA	AMR	11	11	1
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter vonholyi	NA	AMR	17	18	0.9444444444444444
RND-IM	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter wuhouensis	NA	AMR	1	1	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae	Enterobacter cloacae complex	AMR	41	53	0.7735849056603774
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae_B	NA	AMR	219	228	0.9605263157894737
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae_D	NA	AMR	13	15	0.8666666666666667
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter asburiae_E	NA	AMR	4	4	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter bugandensis	NA	AMR	230	230	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter chengduensis	NA	AMR	74	76	0.9736842105263158
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter chuandaensis	NA	AMR	6	6	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	432	457	0.9452954048140044
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_I	NA	AMR	38	39	0.9743589743589743
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_L	NA	AMR	18	18	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_M	NA	AMR	402	407	0.9877149877149877
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_N	NA	AMR	6	6	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_O	NA	AMR	4	4	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_P	NA	AMR	7	9	0.7777777777777778
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter cloacae_Q	NA	AMR	1	1	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter dykesii	NA	AMR	7	7	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	127	127	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter hormaechei_A	NA	AMR	5587	6055	0.922708505367465
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter huaxiensis	NA	AMR	2	2	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	704	759	0.927536231884058
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	212	223	0.9506726457399103
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter mori	NA	AMR	44	44	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter nimipressuralis_A	NA	AMR	1	1	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter quasihormaechei	NA	AMR	23	23	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter roggenkampii	NA	AMR	466	509	0.9155206286836935
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sichuanensis	NA	AMR	60	61	0.9836065573770492
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter soli	NA	AMR	23	23	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sp000493015	NA	AMR	3	4	0.75
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sp000568095	NA	AMR	8	8	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter sp013927005	NA	AMR	11	11	1
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter vonholyi	NA	AMR	17	18	0.9444444444444444
RND-peri	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	Enterobacter wuhouensis	NA	AMR	1	1	1
SMR_efflux	EFFLUX	EFFLUX	Enterobacter hormaechei_A	NA	STRESS	1	6055	1.6515276630883568e-4
SMR_efflux	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	2	457	0.00437636761487965
SMR_efflux	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	1	127	0.007874015748031496
SMR_efflux	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei_A	NA	STRESS	29	6055	0.004789430222956234
SMR_efflux	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter quasihormaechei	NA	STRESS	6	23	0.2608695652173913
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	12	53	0.22641509433962265
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae_B	NA	STRESS	36	228	0.15789473684210525
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae_D	NA	STRESS	2	15	0.13333333333333333
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter bugandensis	NA	STRESS	15	230	0.06521739130434782
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter chengduensis	NA	STRESS	19	76	0.25
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	34	457	0.07439824945295405
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae_I	NA	STRESS	3	39	0.07692307692307693
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae_M	NA	STRESS	87	407	0.21375921375921375
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae_P	NA	STRESS	1	9	0.1111111111111111
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	50	127	0.3937007874015748
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei_A	NA	STRESS	1945	6055	0.3212221304706854
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter kobei	Enterobacter cloacae complex	STRESS	255	759	0.3359683794466403
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	19	223	0.08520179372197309
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter mori	NA	STRESS	3	44	0.06818181818181818
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter quasihormaechei	NA	STRESS	1	23	0.043478260869565216
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter roggenkampii	NA	STRESS	64	509	0.12573673870333987
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter sichuanensis	NA	STRESS	13	61	0.21311475409836064
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter soli	NA	STRESS	9	23	0.391304347826087
SMR_qac_int	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter sp013927005	NA	STRESS	2	11	0.18181818181818182
VIRULENCE	NA	NA	Enterobacter bugandensis	NA	VIRULENCE	92	230	0.4
VIRULENCE	NA	NA	Enterobacter cancerogenus	NA	VIRULENCE	34	17	2
VIRULENCE	NA	NA	Enterobacter chengduensis	NA	VIRULENCE	18	76	0.23684210526315788
VIRULENCE	NA	NA	Enterobacter cloacae	Enterobacter cloacae complex	VIRULENCE	7	457	0.015317286652078774
VIRULENCE	NA	NA	Enterobacter hormaechei	Enterobacter cloacae complex	VIRULENCE	28	127	0.2204724409448819
VIRULENCE	NA	NA	Enterobacter hormaechei_A	NA	VIRULENCE	5640	6055	0.9314616019818331
VIRULENCE	NA	NA	Enterobacter kobei	Enterobacter cloacae complex	VIRULENCE	8	759	0.010540184453227932
VIRULENCE	NA	NA	Enterobacter ludwigii	Enterobacter cloacae complex	VIRULENCE	20	223	0.08968609865470852
VIRULENCE	NA	NA	Enterobacter oligotrophicus	NA	VIRULENCE	6	3	2
VIRULENCE	NA	NA	Enterobacter roggenkampii	NA	VIRULENCE	8	509	0.015717092337917484
VIRULENCE_Ecoli	NA	NA	Enterobacter cloacae	Enterobacter cloacae complex	VIRULENCE	5	457	0.010940919037199124
VIRULENCE_Ecoli	NA	NA	Enterobacter hormaechei_A	NA	VIRULENCE	20	6055	0.0033030553261767133
VIRULENCE_Ecoli	NA	NA	Enterobacter kobei	Enterobacter cloacae complex	VIRULENCE	1	759	0.0013175230566534915
VIRULENCE_Ecoli	NA	NA	Enterobacter ludwigii	Enterobacter cloacae complex	VIRULENCE	3	223	0.013452914798206279
VIRULENCE_Ecoli	NA	NA	Enterobacter roggenkampii	NA	VIRULENCE	1	509	0.0019646365422396855
VIRULENCE_Ecoli	NA	NA	Enterobacter sp003057745	NA	VIRULENCE	4	2	2
aac(3)	AMINOGLYCOSIDE	GENTAMICIN	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
aac(3)	AMINOGLYCOSIDE	GENTAMICIN	Enterobacter hormaechei_A	NA	AMR	11	6055	0.0018166804293971925
aac(3)-I	AMINOGLYCOSIDE	GENTAMICIN	Enterobacter asburiae_B	NA	AMR	7	228	0.03070175438596491
aac(3)-I	AMINOGLYCOSIDE	GENTAMICIN	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
aac(3)-I	AMINOGLYCOSIDE	GENTAMICIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	4	457	0.0087527352297593
aac(3)-I	AMINOGLYCOSIDE	GENTAMICIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
aac(3)-I	AMINOGLYCOSIDE	GENTAMICIN	Enterobacter cloacae_M	NA	AMR	3	407	0.007371007371007371
